MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,Fence,SaleType,SaleCondition,LivLotRatio,Spaciousness,Bldg_1Fam,Bldg_Duplex,Bldg_Twnhs,Bldg_TwnhsE,Bldg_None,PorchTypes,MedNhbdArea,Feature1,Feature2,MSSubClass_encoded,SalePrice
0,3,70.0,8414,1,2,1,3,3,4,19,2,0,2,7,9,1963,2003,3,1,6,6,2,0.0,3,3,1,3,3,1,6,663.0,1,396.0,1059.0,1,3,2,5,1068,0,0,1068,0.0,1.0,1,0,3,1,3,6,8,0,0,1,1963.0,2,1.0,264.0,3,3,3,192,0,0,0,0,0,3,8,4,0.12693130496791064,178.0,1068,0,0,0,0,1,1052.0,2127.0,2121177.0,187659.19966611633,154500.0
0,3,0.0,13284,1,2,1,3,3,4,19,4,0,2,6,6,1954,1954,1,1,13,10,2,0.0,3,3,2,4,3,2,4,1064.0,1,319.0,1383.0,1,3,2,5,1383,0,0,1383,1.0,0.0,1,0,3,1,3,6,8,1,4,1,1954.0,1,1.0,354.0,3,3,3,511,116,0,0,0,0,4,8,4,0.10411020776874436,230.5,1383,0,0,0,0,2,1052.0,2766.0,2702382.0,187659.19966611633,165000.0
10,3,64.0,7018,1,2,1,0,3,4,20,2,2,2,6,6,1979,1979,1,1,9,10,2,0.0,3,3,3,0,0,0,0,0.0,0,0.0,0.0,1,3,2,5,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,8,0,0,1,1979.0,1,2.0,400.0,3,3,3,0,0,0,0,0,0,0,8,2,0.21872328298660587,191.875,0,1535,0,0,0,0,1575.0,1535.0,0.0,134829.01833618723,118858.0
5,3,71.0,7056,1,2,1,3,3,4,12,2,0,5,7,6,1963,1963,3,1,6,6,1,415.0,3,3,1,3,3,1,4,400.0,1,380.0,780.0,1,3,2,5,983,813,0,1796,1.0,0.0,1,1,4,1,3,8,8,1,3,1,1963.0,2,2.0,483.0,3,3,3,0,50,0,0,0,0,0,8,4,0.2545351473922903,224.5,1796,0,0,0,0,1,1200.0,2576.0,1531140.0,241622.66663976532,140000.0
1,4,50.0,8765,1,0,1,3,3,4,9,2,0,2,5,7,1936,1950,1,1,13,14,2,0.0,3,3,0,3,3,1,5,285.0,1,666.0,951.0,1,5,1,5,951,0,0,951,0.0,0.0,1,0,2,1,3,6,8,0,0,5,1936.0,1,1.0,327.0,3,3,3,0,28,0,0,0,0,0,8,0,0.10849971477467199,158.5,951,0,0,0,0,1,1128.0,1902.0,1854450.0,96674.26654732255,106500.0
10,3,64.0,7018,1,2,1,3,3,4,20,1,2,5,6,6,1979,1979,1,1,9,10,2,0.0,3,3,3,0,0,0,0,0.0,0,0.0,0.0,1,3,2,5,1120,1120,0,2240,0.0,0.0,2,0,6,2,3,12,8,0,0,5,1979.0,1,2.0,528.0,3,3,3,154,0,0,0,0,0,0,8,2,0.31917925334853237,186.66666666666666,0,2240,0,0,0,1,1575.0,2240.0,0.0,134829.01833618723,142953.0
0,3,100.0,12919,1,2,2,3,3,4,16,2,0,2,10,6,2009,2010,3,1,12,13,3,760.0,5,3,2,5,3,4,6,2188.0,1,142.0,2330.0,1,5,2,5,2364,0,0,2364,1.0,0.0,2,1,2,1,5,11,8,2,4,1,2009.0,3,3.0,820.0,3,3,3,0,67,0,0,0,0,0,6,5,0.1829862992491679,214.9090909090909,2364,0,0,0,0,1,1832.0,4694.0,4683300.0,187659.19966611633,611657.0
0,3,65.0,6993,1,2,1,3,3,4,19,1,0,2,6,8,1961,1994,1,1,6,10,2,0.0,3,3,1,3,3,1,4,465.0,1,447.0,912.0,1,3,2,5,1236,0,0,1236,0.0,0.0,1,0,3,1,3,6,8,1,3,1,1961.0,1,1.0,288.0,3,3,3,0,0,0,0,0,0,0,8,4,0.17674817674817675,206.0,1236,0,0,0,0,0,1052.0,2148.0,1818528.0,187659.19966611633,135000.0
0,3,0.0,7340,1,2,2,3,3,4,12,2,0,2,5,7,1971,1971,1,1,6,6,2,0.0,3,3,1,3,3,1,5,322.0,1,536.0,858.0,1,3,2,5,858,0,0,858,0.0,0.0,1,0,2,1,3,4,8,0,0,5,1979.0,1,1.0,684.0,3,3,3,0,0,0,0,0,0,0,8,4,0.11689373297002725,214.5,858,0,0,0,0,0,1200.0,1716.0,1691118.0,187659.19966611633,110000.0
0,3,64.0,8712,1,2,2,3,3,4,12,2,0,2,6,8,1957,2000,3,1,8,8,2,0.0,3,4,1,3,3,2,4,860.0,1,132.0,992.0,1,3,2,5,1306,0,0,1306,1.0,0.0,1,0,2,1,3,5,8,0,0,5,1968.0,1,1.0,756.0,3,3,3,0,0,0,0,0,0,0,8,4,0.14990817263544537,261.2,1306,0,0,0,0,0,1200.0,2298.0,1984000.0,187659.19966611633,153000.0
5,3,63.0,7875,1,2,1,3,3,4,8,2,0,5,8,6,2003,2003,1,1,12,13,2,0.0,4,3,2,4,3,1,1,0.0,1,783.0,783.0,1,5,2,5,807,702,0,1509,0.0,0.0,2,1,3,1,4,8,8,1,4,1,2003.0,3,2.0,393.0,3,3,3,0,75,0,0,0,0,0,8,4,0.1916190476190476,188.625,1509,0,0,0,0,1,1560.0,2292.0,1568349.0,241622.66663976532,180000.0
0,3,50.0,14859,1,2,2,1,3,1,8,2,0,2,8,6,2006,2006,3,1,12,13,1,27.0,4,3,2,4,3,1,1,0.0,1,1670.0,1670.0,1,5,2,5,1670,0,0,1670,0.0,0.0,2,0,3,1,4,7,8,1,4,1,2006.0,2,3.0,690.0,3,3,3,144,60,0,0,0,0,0,6,5,0.1123897974291675,238.57142857142858,1670,0,0,0,0,2,1560.0,3340.0,3350020.0,187659.19966611633,240000.0
0,3,0.0,6173,1,2,2,3,3,4,19,2,0,2,6,7,1967,1967,1,1,6,14,1,75.0,3,3,1,3,3,1,6,599.0,1,277.0,876.0,1,3,2,5,902,0,0,902,0.0,0.0,1,0,3,1,3,6,8,0,0,1,1967.0,1,1.0,288.0,3,3,3,0,0,0,0,0,0,3,8,4,0.14612020087477726,150.33333333333334,902,0,0,0,0,0,1052.0,1778.0,1723092.0,187659.19966611633,125500.0
0,3,80.0,9920,1,2,1,3,3,4,12,2,0,2,6,6,1954,1954,1,1,6,6,3,110.0,3,3,1,3,3,1,3,354.0,2,412.0,1056.0,1,3,2,5,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,8,0,0,1,1954.0,2,1.0,280.0,3,3,3,0,0,164,0,0,0,3,8,4,0.10715725806451613,177.16666666666666,1063,0,0,0,0,1,1200.0,2119.0,2063424.0,187659.19966611633,128000.0
0,3,116.0,13501,1,2,2,3,3,0,21,2,0,2,9,6,2006,2006,1,1,12,13,3,208.0,4,3,2,4,3,1,6,63.0,1,1560.0,1623.0,1,5,2,5,1636,0,0,1636,1.0,0.0,2,0,3,1,4,8,8,1,4,1,2006.0,2,3.0,865.0,3,3,3,0,60,0,0,0,0,0,8,4,0.12117620916969113,204.5,1636,0,0,0,0,1,1555.0,3259.0,3255738.0,187659.19966611633,255000.0
4,3,86.0,11500,1,2,2,3,3,4,6,2,0,0,8,8,1936,1987,1,1,3,3,2,0.0,4,3,1,4,3,1,3,223.0,1,794.0,1017.0,1,4,2,5,1020,1037,0,2057,0.0,0.0,1,1,3,1,4,6,8,1,4,1,1936.0,3,1.0,180.0,2,3,3,0,0,0,0,322,0,0,8,4,0.1788695652173913,342.8333333333333,2057,0,0,0,0,1,1648.0,3074.0,2020779.0,145762.9062818408,250000.0
0,3,0.0,8885,1,2,2,2,3,4,11,2,0,2,6,6,1983,1983,1,1,6,6,2,0.0,3,3,1,4,3,3,4,301.0,5,239.0,864.0,1,3,2,5,902,0,0,902,1.0,0.0,1,0,2,1,3,5,8,0,0,1,1983.0,1,2.0,484.0,3,3,3,164,0,0,0,0,0,3,8,4,0.10151941474395047,180.4,902,0,0,0,0,1,1282.0,1766.0,1713312.0,187659.19966611633,131000.0
5,3,149.0,12589,1,2,3,3,3,4,8,2,0,5,7,6,2005,2005,1,1,12,13,2,0.0,4,3,2,4,3,1,1,0.0,1,742.0,742.0,1,5,2,5,742,742,0,1484,0.0,0.0,2,1,3,1,4,8,8,1,4,1,2005.0,3,2.0,390.0,3,3,3,36,24,0,0,0,0,0,8,4,0.11788068949082532,185.5,1484,0,0,0,0,2,1560.0,2226.0,1487710.0,241622.66663976532,174000.0
10,3,80.0,11600,1,2,1,3,3,0,12,1,2,5,6,6,1960,1960,1,1,8,8,1,361.0,3,3,1,3,3,1,3,443.0,1,662.0,1105.0,1,3,2,4,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,8,0,0,5,1960.0,1,2.0,480.0,3,3,3,0,0,0,0,0,0,0,8,4,0.19603448275862068,189.5,0,2274,0,0,0,0,1200.0,3379.0,2165800.0,134829.01833618723,154300.0
0,3,0.0,9286,1,2,2,3,3,1,5,2,0,2,6,8,1977,1989,1,1,6,10,2,0.0,3,3,1,4,4,3,5,196.0,1,1072.0,1268.0,1,3,2,5,1268,0,0,1268,0.0,0.0,1,1,3,1,4,5,8,0,0,5,1978.0,1,1.0,252.0,3,3,3,173,0,0,0,0,0,0,8,4,0.1365496446263192,253.6,1268,0,0,0,0,1,1504.0,2536.0,2522052.0,187659.19966611633,143500.0
1,4,51.0,6120,1,2,1,3,3,4,3,2,0,2,6,8,1925,1950,1,1,8,8,2,0.0,3,3,0,3,3,1,3,489.0,1,279.0,768.0,1,3,1,5,1015,0,0,1015,0.0,0.0,1,0,3,1,3,6,7,0,0,5,1925.0,1,1.0,450.0,3,3,3,0,0,112,0,120,0,3,8,0,0.16584967320261437,169.16666666666666,1015,0,0,0,0,2,1231.0,1783.0,1497600.0,96674.26654732255,88000.0
10,2,82.0,6270,1,2,1,1,3,4,6,2,2,5,6,7,1949,1950,1,1,8,8,2,0.0,3,3,1,3,3,1,4,284.0,1,717.0,1001.0,1,3,1,4,1001,1001,0,2002,0.0,0.0,2,0,4,2,3,8,8,0,0,0,1949.0,1,3.0,871.0,3,3,3,0,0,0,0,0,0,0,8,4,0.3192982456140351,250.25,0,2002,0,0,0,0,1648.0,3003.0,1951950.0,134829.01833618723,145000.0
13,1,30.0,3000,1,1,1,3,3,4,21,2,4,5,7,6,2009,2009,1,1,12,13,3,76.0,4,3,2,4,3,3,6,294.0,1,318.0,612.0,1,5,2,5,612,612,0,1224,0.0,0.0,2,1,2,1,4,4,8,0,0,5,2009.0,2,2.0,528.0,3,3,3,0,234,0,0,0,0,0,6,5,0.408,306.0,0,0,0,1224,0,1,1555.0,1836.0,1229508.0,141865.32625214042,173733.0
13,4,21.0,2001,1,2,1,3,3,4,10,2,3,5,5,6,1970,1970,1,1,5,5,1,80.0,3,3,1,3,3,1,1,0.0,1,546.0,546.0,1,2,2,5,546,546,0,1092,0.0,0.0,1,1,3,1,3,6,8,0,0,1,1970.0,1,1.0,286.0,3,3,3,0,0,0,0,0,0,0,8,4,0.545727136431784,182.0,0,0,1092,0,0,0,1092.0,1638.0,1075620.0,141865.32625214042,75000.0
0,0,50.0,9000,1,2,1,3,3,4,9,2,0,2,3,4,1949,1950,1,1,0,0,2,0.0,3,3,1,3,3,3,4,50.0,1,430.0,480.0,1,3,1,4,480,0,0,480,1.0,0.0,0,0,1,1,3,4,8,0,0,5,1958.0,1,1.0,308.0,3,3,3,0,0,0,0,0,0,0,8,0,0.05333333333333334,120.0,480,0,0,0,0,0,1128.0,960.0,936000.0,187659.19966611633,35311.0
0,3,0.0,17140,1,2,1,3,3,4,7,2,0,2,5,7,1956,1956,1,1,12,13,2,0.0,3,3,1,3,3,1,5,1059.0,1,75.0,1134.0,1,5,2,4,1229,0,0,1229,0.0,0.0,1,0,3,1,3,6,8,0,0,1,1956.0,2,1.0,284.0,3,3,3,0,0,0,0,0,0,0,8,4,0.07170361726954493,204.83333333333334,1229,0,0,0,0,0,1195.5,2363.0,2218104.0,187659.19966611633,135000.0
5,3,103.0,13125,1,2,2,3,3,0,20,2,0,5,8,6,1991,1991,1,1,6,6,2,0.0,4,3,2,5,3,2,4,48.0,6,422.0,1104.0,1,5,2,5,912,1215,0,2127,1.0,0.0,2,1,4,1,4,8,8,1,3,1,1991.0,2,3.0,833.0,3,3,3,72,192,224,0,0,0,4,8,4,0.16205714285714284,265.875,2127,0,0,0,0,3,1575.0,3231.0,2198064.0,241622.66663976532,238000.0
0,3,87.0,11029,1,2,2,3,3,0,12,2,0,2,7,9,1958,2002,3,1,8,8,2,0.0,5,3,1,4,3,1,5,528.0,4,245.0,1184.0,1,5,2,5,1414,0,0,1414,1.0,0.0,1,0,3,1,3,6,7,1,3,1,1990.0,1,2.0,601.0,3,3,3,0,51,0,0,190,0,0,8,4,0.12820745307824827,235.66666666666666,1414,0,0,0,0,2,1200.0,2598.0,2370368.0,187659.19966611633,176500.0
5,3,70.0,8462,1,2,2,3,3,4,20,2,0,5,7,6,1994,1994,1,1,6,6,1,105.0,4,4,2,4,4,1,6,814.0,1,114.0,928.0,1,5,2,5,936,785,0,1721,0.0,1.0,2,1,3,1,4,7,8,0,0,1,1994.0,2,2.0,471.0,3,3,3,300,87,0,0,0,0,0,8,4,0.2033798156464193,245.85714285714286,1721,0,0,0,0,2,1575.0,2649.0,1850432.0,241622.66663976532,201000.0
10,3,67.0,8777,1,2,1,3,3,4,7,1,2,0,6,8,1900,2003,1,1,8,8,2,0.0,3,3,1,3,3,1,5,1084.0,1,188.0,1272.0,1,4,2,5,1272,928,0,2200,2.0,0.0,2,2,4,2,3,9,8,0,0,6,1900.0,0,0.0,0.0,0,0,1,0,70,0,0,0,0,4,8,4,0.25065512133986556,244.44444444444446,0,2200,0,0,0,1,1195.5,3472.0,2547816.0,134829.01833618723,145900.0
0,3,65.0,10237,1,2,1,3,3,4,8,6,0,2,7,6,2005,2006,1,1,12,13,2,0.0,4,3,2,4,3,1,6,28.0,1,1288.0,1316.0,1,5,2,5,1316,0,0,1316,0.0,0.0,2,0,3,1,4,6,8,1,4,1,2005.0,3,2.0,397.0,3,3,3,100,0,0,23,0,0,0,6,5,0.12855328709582886,219.33333333333334,1316,0,0,0,0,2,1560.0,2632.0,2639896.0,187659.19966611633,169990.0
11,3,50.0,8012,1,2,1,3,3,4,20,2,4,2,7,6,1993,1994,1,1,9,10,2,0.0,4,3,2,4,3,1,2,165.0,6,598.0,1604.0,1,5,2,5,1617,0,0,1617,1.0,0.0,2,0,2,1,4,5,8,1,2,1,1993.0,2,2.0,533.0,3,3,3,0,69,0,0,0,0,0,8,4,0.20182226660009986,323.4,0,0,0,1617,0,1,1575.0,3221.0,3198376.0,201862.82861253805,193000.0
0,3,79.0,10240,1,2,1,3,3,4,14,2,0,2,7,7,1980,1980,1,1,9,10,1,157.0,3,4,1,4,3,1,4,625.0,2,0.0,1686.0,1,3,2,5,1686,0,0,1686,1.0,0.0,2,0,3,1,3,7,8,1,3,1,1980.0,1,2.0,612.0,3,3,3,384,131,0,0,0,0,0,8,4,0.1646484375,240.85714285714286,1686,0,0,0,0,2,1632.0,3372.0,3338280.0,187659.19966611633,207500.0
0,3,0.0,15611,1,2,2,3,3,0,14,2,0,2,6,7,1977,1977,1,1,12,13,2,0.0,3,3,2,4,3,3,5,767.0,2,266.0,1126.0,1,3,2,5,1126,0,0,1126,0.0,1.0,2,0,3,1,5,6,8,0,0,1,1977.0,2,2.0,540.0,3,3,3,180,0,0,0,0,0,0,8,0,0.07212862725001601,187.66666666666666,1126,0,0,0,0,1,1632.0,2252.0,2226102.0,187659.19966611633,175000.0
5,3,93.0,11999,1,2,1,3,3,4,16,2,0,5,9,6,2003,2004,3,1,12,13,1,340.0,4,3,2,4,3,1,1,0.0,1,1181.0,1181.0,1,5,2,5,1234,1140,0,2374,0.0,0.0,2,1,4,1,5,10,8,1,4,3,2003.0,3,3.0,656.0,3,3,3,104,100,0,0,0,0,0,8,4,0.19784982081840152,237.4,2374,0,0,0,0,2,1832.0,3555.0,2366724.0,241622.66663976532,285000.0
5,3,0.0,9900,1,2,1,3,3,4,14,1,0,5,8,6,1968,1968,1,1,8,8,1,342.0,3,3,1,3,3,1,4,552.0,1,280.0,832.0,1,4,2,5,1098,880,0,1978,0.0,0.0,2,1,4,1,3,9,8,1,4,1,1968.0,2,2.0,486.0,3,3,3,0,43,0,0,0,0,4,8,4,0.1997979797979798,219.77777777777777,1978,0,0,0,0,1,1632.0,2810.0,1637376.0,241622.66663976532,176000.0
0,3,0.0,11838,1,2,1,3,3,4,5,2,0,2,9,6,2001,2001,3,1,12,13,2,0.0,4,3,2,4,3,3,1,0.0,1,1753.0,1753.0,1,5,2,5,1788,0,0,1788,0.0,0.0,2,0,3,1,5,7,8,1,3,1,2001.0,2,2.0,522.0,3,3,3,202,151,0,0,0,0,0,8,4,0.15103902686264573,255.42857142857142,1788,0,0,0,0,2,1504.0,3541.0,3507753.0,187659.19966611633,236500.0
5,3,0.0,13006,1,2,2,3,3,0,8,2,0,5,8,6,1997,1997,1,1,6,6,1,285.0,3,3,2,4,3,1,1,0.0,1,964.0,964.0,1,4,2,5,993,1243,0,2236,0.0,0.0,2,1,4,1,4,8,8,1,3,3,1997.0,3,2.0,642.0,3,3,3,0,0,0,0,0,0,0,8,4,0.1719206520067661,279.5,2236,0,0,0,0,0,1560.0,3200.0,1925108.0,241622.66663976532,222000.0
0,3,73.0,8925,1,2,2,1,3,4,23,2,0,2,9,6,2007,2007,1,1,12,13,2,0.0,4,3,2,4,3,3,6,16.0,1,1450.0,1466.0,1,5,2,5,1466,0,0,1466,0.0,0.0,2,0,3,1,4,7,8,0,0,1,2007.0,3,3.0,610.0,3,3,3,100,18,0,0,0,0,0,8,4,0.1642577030812325,209.42857142857142,1466,0,0,0,0,2,1650.5,2932.0,2942262.0,187659.19966611633,201000.0
0,3,70.0,9100,1,2,1,3,3,4,12,2,0,2,6,7,1965,1965,1,1,12,13,2,0.0,3,3,1,3,3,1,4,338.0,3,121.0,925.0,1,5,2,5,925,0,0,925,0.0,1.0,1,0,2,1,3,5,8,0,0,5,1965.0,1,1.0,429.0,3,3,3,0,0,0,0,0,0,2,8,4,0.10164835164835165,185.0,925,0,0,0,0,0,1200.0,1850.0,1817625.0,187659.19966611633,117500.0
0,3,84.0,11670,1,2,2,3,3,0,21,8,0,2,10,6,2006,2006,3,1,12,7,3,302.0,5,3,2,5,4,1,1,0.0,1,1905.0,1905.0,1,5,2,5,1905,0,0,1905,0.0,0.0,2,0,3,1,5,8,8,1,4,1,2006.0,3,3.0,788.0,3,3,3,0,191,0,0,0,0,0,8,4,0.16323907455012854,238.125,1905,0,0,0,0,1,1555.0,3810.0,3821430.0,187659.19966611633,320000.0
0,3,63.0,8487,1,2,1,3,3,2,5,2,0,2,8,6,2004,2004,1,1,12,13,1,210.0,4,3,2,4,3,3,6,20.0,1,1480.0,1500.0,1,5,2,5,1500,0,0,1500,0.0,0.0,2,0,3,1,4,6,8,0,0,1,2004.0,2,2.0,570.0,3,3,3,192,36,0,0,0,0,0,8,4,0.17674089784376104,250.0,1500,0,0,0,0,2,1504.0,3000.0,3006000.0,187659.19966611633,190000.0
0,3,313.0,27650,1,2,3,1,3,4,12,3,0,2,8,8,1960,2007,0,5,13,14,2,0.0,3,3,1,4,3,4,6,425.0,1,160.0,585.0,1,5,2,5,2069,0,0,2069,1.0,0.0,2,0,4,1,4,9,8,1,4,1,1960.0,2,2.0,505.0,3,3,3,0,0,0,0,0,0,0,8,4,0.07482820976491862,229.88888888888889,2069,0,0,0,0,0,1200.0,2654.0,1174095.0,187659.19966611633,242000.0
1,3,52.0,5825,1,2,2,3,3,4,3,2,0,2,5,6,1926,1953,1,1,8,8,1,108.0,3,4,2,2,3,2,1,0.0,1,600.0,600.0,1,4,2,5,747,0,0,747,0.0,0.0,1,0,1,1,3,5,8,0,0,5,1953.0,1,2.0,528.0,3,3,3,0,0,32,0,0,0,0,8,4,0.12824034334763948,149.4,747,0,0,0,0,1,1231.0,1347.0,1171800.0,96674.26654732255,79900.0
0,3,67.0,10083,1,2,1,3,3,4,20,2,0,2,8,6,2003,2003,1,1,12,13,2,0.0,4,3,2,4,3,1,6,833.0,1,343.0,1176.0,1,5,2,5,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,8,0,0,1,2003.0,2,2.0,555.0,3,3,3,0,41,0,0,0,0,0,8,4,0.11901219875037192,240.0,1200,0,0,0,0,1,1575.0,2376.0,2355528.0,187659.19966611633,184900.0
5,3,75.0,9675,1,2,1,3,3,4,21,2,0,5,8,6,2005,2005,1,1,12,13,2,0.0,4,3,2,4,3,2,6,341.0,1,772.0,1113.0,1,5,2,5,1113,858,0,1971,0.0,0.0,2,1,3,1,4,8,8,1,4,1,2005.0,2,2.0,689.0,3,3,3,0,48,0,0,0,0,0,8,4,0.20372093023255813,246.375,1971,0,0,0,0,1,1555.0,3084.0,2231565.0,241622.66663976532,253000.0
5,3,73.0,8760,1,2,1,3,3,4,5,2,0,5,8,6,2006,2006,1,1,12,13,2,0.0,4,3,2,4,4,2,6,464.0,1,927.0,1391.0,1,5,2,5,1391,571,0,1962,0.0,0.0,2,1,3,1,4,7,8,0,0,1,2006.0,2,3.0,868.0,3,3,3,0,90,0,0,0,0,0,6,5,0.22397260273972602,280.2857142857143,1962,0,0,0,0,1,1504.0,3353.0,2790346.0,241622.66663976532,239799.0
6,3,0.0,24090,1,2,1,3,3,4,4,2,0,5,8,8,1940,1950,1,1,8,8,2,0.0,3,4,1,3,3,2,1,0.0,1,1032.0,1032.0,1,5,2,5,1207,1196,0,2403,0.0,0.0,2,0,4,1,3,10,8,2,3,1,1940.0,1,1.0,349.0,3,3,3,56,0,318,0,0,0,0,0,4,0.09975093399750934,240.3,2403,0,0,0,0,2,1694.0,3435.0,2012400.0,166592.8588481296,244400.0
10,3,55.0,12640,1,2,2,3,3,4,11,2,2,2,7,6,1976,1976,1,1,9,10,2,0.0,3,3,1,3,3,4,3,936.0,2,396.0,1728.0,1,3,2,5,1728,0,0,1728,0.0,0.0,2,0,4,2,3,8,8,0,0,1,1976.0,1,2.0,574.0,3,3,3,40,0,0,0,0,0,0,8,4,0.13670886075949368,216.0,0,1728,0,0,0,1,1282.0,3456.0,3414528.0,134829.01833618723,150900.0
5,3,0.0,8755,1,2,2,3,3,2,8,8,0,5,8,6,1999,1999,1,1,12,13,1,298.0,4,3,2,4,3,1,5,772.0,1,220.0,992.0,1,5,2,5,1022,1038,0,2060,1.0,0.0,2,1,3,1,4,8,8,1,3,3,1999.0,2,2.0,390.0,3,3,3,0,0,0,168,0,0,4,8,4,0.23529411764705882,257.5,2060,0,0,0,0,1,1560.0,3052.0,1983008.0,241622.66663976532,214000.0
10,3,42.0,7711,1,2,2,3,3,4,7,2,2,2,5,4,1977,1977,1,1,8,8,2,0.0,3,3,2,4,3,4,6,1440.0,1,0.0,1440.0,1,3,2,5,1440,0,0,1440,2.0,0.0,2,0,4,2,3,8,8,0,0,6,1977.0,0,0.0,0.0,0,0,1,321,0,0,0,0,0,0,7,0,0.18674620671767606,180.0,0,1440,0,0,0,1,1195.5,2880.0,2846880.0,134829.01833618723,150000.0
10,3,100.0,25000,1,2,1,2,3,4,11,2,2,2,6,5,1967,1967,1,1,6,10,2,0.0,3,3,1,3,3,3,1,0.0,1,1632.0,1632.0,1,3,2,5,1632,0,0,1632,0.0,0.0,2,0,4,2,3,8,8,0,0,1,1967.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,8,4,0.06528,204.0,0,1632,0,0,0,0,1282.0,3264.0,3210144.0,134829.01833618723,143000.0
0,3,0.0,14375,1,2,2,3,1,1,23,2,0,7,7,7,1958,1958,1,1,6,6,1,541.0,3,3,1,3,3,1,6,111.0,3,354.0,819.0,1,4,2,4,1344,0,0,1344,0.0,1.0,1,0,3,1,4,7,8,1,4,2,1958.0,2,2.0,525.0,3,3,3,0,118,0,0,233,0,0,0,0,0.09349565217391305,192.0,1344,0,0,0,0,2,1650.5,2163.0,1603602.0,187659.19966611633,137500.0
4,4,98.0,8820,1,2,1,3,3,0,17,2,0,0,6,7,1890,1996,3,1,12,13,2,0.0,3,3,0,3,3,1,2,1088.0,1,0.0,1088.0,1,3,2,5,1188,561,120,1869,0.0,0.0,1,0,2,1,3,7,8,0,0,5,1963.0,1,2.0,456.0,3,3,3,48,0,244,0,0,0,1,8,4,0.2119047619047619,249.85714285714286,1869,0,0,0,0,2,1374.0,2957.0,2171648.0,145762.9062818408,124900.0
8,3,70.0,8163,1,2,1,3,3,4,12,2,0,7,6,7,1959,1959,1,1,6,6,1,128.0,3,4,1,3,3,3,5,748.0,4,102.0,1144.0,1,3,2,5,1144,0,0,1144,1.0,0.0,1,0,3,1,3,6,8,1,3,1,1959.0,2,1.0,796.0,3,3,3,86,0,0,0,0,0,0,8,4,0.1401445546980277,190.66666666666666,1144,0,0,0,0,1,1200.0,2288.0,2241096.0,170839.2874529949,143000.0
0,3,85.0,14536,1,2,1,3,3,4,23,2,0,2,9,6,2002,2003,3,1,12,13,1,236.0,4,3,2,4,3,3,6,1300.0,1,316.0,1616.0,1,5,2,5,1629,0,0,1629,1.0,0.0,2,0,3,1,4,9,8,1,4,1,2002.0,3,3.0,808.0,3,3,3,0,252,0,0,0,0,0,8,4,0.11206659328563566,181.0,1629,0,0,0,0,1,1650.5,3245.0,3236848.0,187659.19966611633,270000.0
5,3,65.0,14006,1,2,2,3,3,4,5,2,0,5,8,6,2002,2002,1,1,12,13,1,144.0,4,3,2,4,3,0,1,0.0,1,936.0,936.0,1,5,2,5,936,840,0,1776,0.0,0.0,2,1,3,1,4,7,8,1,3,1,2002.0,2,2.0,474.0,3,3,3,144,96,0,0,0,0,0,8,4,0.12680279880051407,253.71428571428572,1776,0,0,0,0,2,1504.0,2712.0,1873872.0,241622.66663976532,192500.0
0,3,78.0,9360,1,2,1,3,3,4,14,2,0,2,7,8,1972,2006,3,1,9,10,2,0.0,3,3,1,3,3,1,5,982.0,1,179.0,1161.0,1,3,2,5,1381,0,0,1381,1.0,0.0,1,1,3,1,4,5,8,1,3,1,1972.0,2,2.0,676.0,3,3,3,0,0,0,0,0,0,0,8,4,0.14754273504273505,276.2,1381,0,0,0,0,0,1632.0,2542.0,2328966.0,187659.19966611633,197500.0
0,3,60.0,7200,1,2,1,3,3,4,12,2,0,2,6,9,1950,2002,1,1,12,13,2,0.0,3,3,1,3,3,1,5,398.0,4,317.0,864.0,1,4,2,5,864,0,0,864,1.0,0.0,1,0,3,1,4,5,8,0,0,5,1980.0,2,2.0,720.0,3,3,3,194,0,0,0,0,0,0,8,4,0.12,172.8,864,0,0,0,0,1,1200.0,1728.0,1729728.0,187659.19966611633,129000.0
